"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os08g0133000",1359,1239,1164,1592,1673,1663
"Os08g0110800",9478,9186,9726,11404,11994,11672
"Os08g0135600",197,202,219,197,216,246
"Os08g0266300",2326,1970,2743,3137,4213,4109
"Os08g0158600",18,8,10,22,14,10
"Os08g0183900",1081,755,815,1334,1585,1899
"Os08g0551700",59,68,81,99,111,164
"Os08g0154900",34,33,38,15,11,9
"Os08g0229200",860,1018,1285,1502,2081,1921
"Os08g0401500",39,28,35,28,50,64
"Os08g0320400",2074,1983,1327,961,337,377
"Os08g0460600",385,564,277,724,638,403
"Os08g0506350",27,36,37,32,26,16
"Os08g0230200",128,106,95,128,99,79
"Os08g0416800",2494,2546,1666,2351,2228,2892
"Os08g0451200",1496,1075,1542,1826,2024,3020
"Os08g0483100",204,205,129,139,140,221
"Os08g0385000",56,106,59,97,74,59
"Os08g0184600",2043,2428,2112,2699,3120,2830
"Os08g0198700",7267,6515,7981,8910,10989,10059
"Os08g0542200",252,187,189,198,206,135
"Os08g0119500",39,40,44,43,37,41
"Os08g0144000",3822,3408,3296,4599,5610,5961
"Os08g0431100",9336,8609,8203,5770,6980,6417
"Os08g0541300",623,862,465,718,739,579
"Os08g0475100",215,205,172,158,253,431
"Os08g0272000",428,440,280,277,199,171
"Os08g0101900",867,910,885,1165,1837,1743
"Os08g0240500",100,75,71,74,22,18
"Os08g0126700",915,784,925,921,2346,1908
"Os08g0171100",257,266,234,230,273,280
"Os08g0404000",15,24,17,29,13,51
"Os08g0296900",3035,2487,2743,3376,3411,3606
"Os08g0285301",44,61,43,30,13,37
"Os08g0192800",1578,2021,1885,2865,2327,2554
"Os08g0143400",1644,1872,1611,1647,2245,2064
"Os08g0389700",4241,3750,3877,1878,3244,2703
"Os08g0534200",60,47,40,54,79,40
"Os08g0300100",1183,950,1155,1397,1373,1329
"Os08g0374200",1816,1865,1567,1867,1823,1755
"Os08g0542900",930,1039,769,779,855,787
"Os08g0199300",5207,4737,3602,4288,3550,3825
"Os08g0535700",302,360,281,189,334,335
"Os08g0292600",2460,2603,2582,3106,4112,3826
"Os08g0313600",418,584,494,498,608,573
"Os08g0365900",731,680,634,601,546,432
"Os08g0461700",97,85,99,105,118,69
"Os08g0529100",271,251,136,263,40,126
"Os08g0519700",551,621,341,297,136,117
"Os08g0557500",1673,1672,1408,1485,1412,1344
"Os08g0447500",758,732,716,732,683,653
"Os08g0135100",554,513,432,363,433,385
"Os08g0548650",315,497,325,392,374,300
"Os08g0127500",358,494,390,359,524,557
"Os08g0489100",163,138,138,166,195,295
"Os08g0421900",500,752,538,719,809,733
"Os08g0535900",609,616,495,401,169,198
"Os08g0513600",169,177,111,136,172,189
"Os08g0395300",903,996,734,758,703,600
"Os08g0564800",10322,10796,8770,8931,8305,8295
"Os08g0439600",42,71,58,60,116,120
"Os08g0390100",87,74,60,83,83,83
"Os08g0480800",1011,1070,1070,996,1254,1221
"Os08g0305300",11389,10306,8141,8184,7225,6884
"Os08g0170200",53,67,32,59,30,32
"Os08g0531100",78,59,34,58,41,50
"Os08g0224800",1296,1146,929,818,555,555
"Os08g0357300",515,180,148,84,76,130
"Os08g0459600",3824,5000,3827,2967,2861,2329
"Os08g0104800",45,34,25,14,12,36
"Os08g0451201",29,20,32,30,14,35
"Os08g0343300",5252,5499,4517,4659,4308,4608
"Os08g0151500",126,114,99,136,127,159
"Os08g0205100",34,49,40,34,33,40
"Os08g0296700",573,671,511,625,671,556
"Os08g0544600",8,12,12,18,14,10
"Os08g0205400",2799,3545,2092,2052,1492,1450
"Os08g0105100",580,839,567,639,675,760
"Os08g0112300",1006,756,567,243,142,68
"Os08g0536350",19,9,32,45,35,182
"Os08g0104900",2208,2603,1430,1603,700,638
"Os08g0114300",859,1100,681,412,239,150
"Os08g0248400",22,20,35,18,17,26
"Os08g0136100",159,158,157,189,234,228
"Os08g0346900",129,238,327,44,8,21
"Os08g0564700",47,93,50,170,81,79
"Os08g0432500",563,649,521,772,897,894
"Os08g0179000",19,7,19,22,32,38
"Os08g0230300",556,540,439,355,430,327
"Os08g0238700",21,19,9,9,9,258
"Os08g0198900",453,688,389,458,554,411
"Os08g0213400",823,689,755,803,907,932
"Os08g0567000",5758,6234,4584,5234,4326,4211
"Os08g0359900",14,6,39,49,46,40
"Os08g0484600",187,192,105,157,96,83
"Os08g0285600",44,26,28,36,35,38
"Os08g0482300",61,50,70,77,94,92
"Os08g0189700",64,92,63,12,10,22
"Os08g0387050",117,50,50,24,10,22
"Os08g0546600",21,13,11,6,1,4
"Os08g0107500",3304,3095,2848,3255,3858,3640
"Os08g0522500",1705,2331,1563,1854,2030,2066
"Os08g0292900",6891,7435,6837,7232,7455,7794
"Os08g0158200",529,798,329,469,378,288
"Os08g0234200",133,186,143,155,138,162
"Os08g0157100",2523,2268,2109,1979,1836,2072
"Os08g0398350",62,61,60,44,53,32
"Os08g0320500",41,46,47,22,20,14
"Os08g0430500",656,651,534,668,648,661
"Os08g0296600",327,245,272,324,482,418
"Os08g0200100",16,16,14,10,12,4
"Os08g0510300",431,375,277,536,300,372
"Os08g0310300",1150,901,996,1253,1141,1081
"Os08g0524501",3202,3324,2477,2916,2170,2380
"Os08g0442350",55,60,60,84,81,122
"Os08g0241300",123,60,59,76,48,34
"Os08g0197100",18,17,15,20,24,30
"Os08g0436700",21,8,8,23,14,34
"Os08g0307300",1531,1393,1301,1362,1321,1506
"Os08g0486200",4435,4777,4663,5420,6405,5714
"Os08g0522400",4415,4300,4804,4587,6720,5799
"Os08g0508000",684,28,10,93,2,52
"Os08g0280600",26,20,2,28,8,16
"Os08g0249300",974,861,991,1143,1072,962
"Os08g0507701",240,153,182,350,522,383
"Os08g0246950",6,24,8,10,14,8
"Os08g0340700",433,352,384,592,498,500
"Os08g0556700",92,79,33,58,62,39
"Os08g0558700",1361,1332,1219,1130,1465,1324
"Os08g0439150",812,736,671,744,813,824
"Os08g0351300",32122,51747,29985,31896,36168,23097
"Os08g0447300",923,830,772,756,756,838
"Os08g0188000",261,268,246,242,202,192
"Os08g0416100",1764,1534,1528,1632,1753,1787
"Os08g0356500",2123,3266,2284,1908,1824,1708
"Os08g0557800",143,217,155,147,65,16
"Os08g0559900",1218,1070,1066,1267,1148,1103
"Os08g0100300",367,353,280,336,407,406
"Os08g0542000",3677,4931,2820,2674,2025,1972
"Os08g0112700",919,537,469,1112,1427,977
"Os08g0374600",157,152,193,83,31,65
"Os08g0240000",309,131,281,319,531,399
"Os08g0448000",748,1242,1064,555,169,95
"Os08g0226800",18,13,2,22,22,6
"Os08g0177500",18,4,12,17,8,11
"Os08g0393600",16,2,10,6,12,18
"Os08g0478000",16,29,26,22,12,42
"Os08g0110700",1134,1001,878,996,938,891
"Os08g0490300",501,593,571,582,647,757
"Os08g0525900",310,294,208,242,234,239
"Os08g0103300",3699,3788,2809,2947,2666,2541
"Os08g0109100",25,20,17,9,11,25
"Os08g0201500",149,347,174,176,211,141
"Os08g0207800",120,76,42,59,13,12
"Os08g0518000",74,79,115,62,81,132
"Os08g0538100",75,96,53,36,9,5
"Os08g0103000",2224,2465,2359,1955,2179,2306
"Os08g0433100",2638,2772,2210,2200,2334,2019
"Os08g0407200",5634,5658,4604,5340,5014,5209
"Os08g0475400",714,1251,740,542,342,266
"Os08g0440500",648,814,599,540,534,554
"Os08g0346400",1587,1651,1540,1735,2036,1820
"Os08g0191100",16413,18007,12232,9254,7371,6357
"Os08g0453200",9037,11759,9665,10272,10920,8951
"Os08g0177600",65,68,54,63,72,31
"Os08g0159800",568,716,541,697,830,817
"Os08g0179400",85,120,83,136,113,139
"Os08g0103500",279,259,184,153,181,173
"Os08g0100400",1955,1790,1674,1936,1763,2013
"Os08g0113800",365,466,317,383,319,319
"Os08g0447200",473,434,418,425,248,316
"Os08g0206900",1336,1632,1093,1172,1098,1175
"Os08g0494400",3242,3517,2699,2926,2831,2900
"Os08g0100500",3051,2725,2613,2676,2670,2656
"Os08g0511700",1547,1378,1362,1195,1605,1464
"Os08g0517900",1085,1148,1116,885,915,847
"Os08g0504600",3022,2816,2531,2809,2838,2861
"Os08g0557700",1090,1236,860,991,944,739
"Os08g0369700",455,402,319,259,303,262
"Os08g0276100",7058,8044,10408,14365,22617,20247
"Os08g0411800",730,732,537,621,716,487
"Os08g0107300",228,285,265,288,205,254
"Os08g0185900",344,614,190,234,161,152
"Os08g0245200",27,11,1,6,6,11
"Os08g0509600",70,94,73,43,63,71
"Os08g0390600",19,31,20,22,27,52
"Os08g0239000",26,42,27,24,27,42
"Os08g0544900",2974,2680,2393,2463,3213,2588
"Os08g0220600",1183,1156,1096,1110,1252,1199
"Os08g0526500",281,223,230,162,162,203
"Os08g0559300",4404,4365,4076,4300,3878,3911
"Os08g0373900",4,14,13,17,4,0
"Os08g0430700",1608,1743,1442,1875,2127,2348
"Os08g0562800",82,86,89,75,46,102
"Os08g0322600",485,475,456,449,515,511
"Os08g0425800",1813,1450,1005,1351,1317,1193
"Os08g0506000",34,12,4,13,10,31
"Os08g0163300",17,26,15,4,13,8
"Os08g0351200",556,451,675,871,1236,1407
"Os08g0224700",3465,3380,2776,3173,2694,2659
"Os08g0421400",758,786,792,960,1058,808
"Os08g0547000",1510,1714,1261,1467,1393,1500
"Os08g0535800",7958,9680,6632,6911,4549,4561
"Os08g0128200",763,639,662,668,721,990
"Os08g0507702",238,147,205,300,535,452
"Os08g0159000",560,790,709,693,893,779
"Os08g0225050",18,12,19,7,16,21
"Os08g0135300",103,119,122,134,111,130
"Os08g0134900",974,746,678,797,844,836
"Os08g0230500",717,685,530,595,687,649
"Os08g0433400",88,64,61,84,111,88
"Os08g0137400",27,62,107,31,40,57
"Os08g0295000",1594,1775,1541,1649,2009,2018
"Os08g0396700",263,339,284,298,435,339
"Os08g0346800",71,95,84,159,54,140
"Os08g0339200",84,57,62,49,86,122
"Os08g0254200",333,369,340,410,514,456
"Os08g0338200",1576,1614,1429,1545,1340,1448
"Os08g0150200",237,204,192,246,284,242
"Os08g0382400",1641,1053,1977,2298,2829,2723
"Os08g0413500",4221,4943,5611,6765,10092,8585
"Os08g0101700",831,670,905,1173,1228,1378
"Os08g0411900",455,424,307,450,418,371
"Os08g0231400",15861,12662,16504,24485,29256,30995
"Os08g0453733",228,245,170,234,197,213
"Os08g0501300",78,103,52,77,59,84
"Os08g0386800",4356,5166,4000,4267,3726,3300
"Os08g0552000",22,14,19,16,2,15
"Os08g0190700",46,39,40,49,24,42
"Os08g0375800",109,65,94,66,81,114
"Os08g0430100",1050,993,899,980,1092,1133
"Os08g0145600",375,392,364,383,337,387
"Os08g0169800",1307,1368,1238,1260,1362,1243
"Os08g0439100",3229,3157,2668,2903,2885,2455
"Os08g0504200",16,24,10,10,16,25
"Os08g0352400",205,160,163,222,219,272
"Os08g0384500",9527,11436,9303,6365,5988,4264
"Os08g0364500",100,45,39,35,70,99
"Os08g0494000",11,12,20,4,6,8
"Os08g0200300",39911,40760,42475,60349,79702,75505
"Os08g0510500",689,816,553,598,582,606
"Os08g0497300",61,60,79,90,58,50
"Os08g0433200",1012,1079,905,898,887,961
"Os08g0151700",288,240,196,250,152,171
"Os08g0520700",1175,1213,1426,2302,2526,2275
"Os08g0203400",2467,2036,3454,5153,4092,2361
"Os08g0432800",90,95,86,72,74,75
"Os08g0155100",843,845,597,612,649,552
"Os08g0386200",1297,1946,1408,1544,1939,2231
"Os08g0138700",171,200,134,103,40,33
"Os08g0184300",1235,1160,1027,1119,1013,931
"Os08g0536341",49,21,43,86,96,132
"Os08g0117200",2178,2899,2082,2381,2349,2286
"Os08g0301500",10156,8319,7345,9219,9291,9502
"Os08g0412401",2690,3240,2366,2487,2357,2233
"Os08g0538000",4500,4559,4254,4493,5186,4941
"Os08g0278600",582,597,486,427,338,417
"Os08g0513700",8853,9051,8292,8650,9622,9516
"Os08g0176900",147,154,118,120,148,132
"Os08g0553500",117,117,130,290,221,220
"Os08g0154225",44,27,56,35,74,81
"Os08g0494350",111,123,139,84,149,121
"Os08g0300366",65,58,31,65,122,125
"Os08g0476900",16,10,12,2,8,0
"Os08g0463100",16,8,14,20,63,106
"Os08g0499400",18,16,8,6,16,32
"Os08g0366200",382,500,369,427,440,372
"Os08g0406700",37,77,37,65,90,58
"Os08g0112500",2994,3140,2186,1939,1366,1316
"Os08g0190300",37,56,34,123,98,132
"Os08g0189850",56,84,51,48,36,16
"Os08g0178100",2503,2327,2087,2089,1973,2034
"Os08g0310100",808,879,674,704,739,696
"Os08g0116400",3212,4093,3168,3299,2966,2796
"Os08g0510800",324,355,493,636,920,877
"Os08g0522600",2840,3028,2558,2590,2880,2323
"Os08g0191200",646,519,503,583,449,462
"Os08g0201100",48,60,40,17,14,24
"Os08g0376300",108,134,162,195,261,222
"Os08g0101100",6,20,18,18,4,12
"Os08g0128000",29,8,44,46,31,38
"Os08g0532800",388,288,443,424,490,558
"Os08g0540300",6996,6078,5079,5544,6061,5764
"Os08g0274700",1791,1603,1472,1658,1873,1650
"Os08g0173600",954,841,676,672,529,961
"Os08g0101000",4783,4548,4488,5236,6595,5513
"Os08g0304900",263,234,239,329,306,302
"Os08g0429225",23,6,9,7,23,40
"Os08g0552100",35,40,33,47,51,64
"Os08g0102100",3550,3881,2367,2301,2056,1834
"Os08g0100800",977,870,916,997,992,973
"Os08g0357000",7614,8002,5478,5452,6398,6383
"Os08g0533600",346,474,437,314,447,556
"Os08g0559400",4066,3775,3406,3487,3919,3775
"Os08g0160500",10,20,6,19,20,22
"Os08g0486867",43,59,41,75,80,64
"Os08g0505200",110,44,100,83,128,151
"Os08g0515600",54,43,30,79,31,51
"Os08g0481700",63,96,53,120,110,79
"Os08g0161900",19,24,33,29,24,28
"Os08g0278900",1339,2021,1170,914,913,1028
"Os08g0356700",1635,3217,2475,1827,2121,1671
"Os08g0166500",50,97,113,143,157,105
"Os08g0364900",5932,5107,4268,2547,1937,2995
"Os08g0153600",30,22,30,23,26,27
"Os08g0110300",831,958,922,816,849,804
"Os08g0501200",52,53,28,8,0,0
"Os08g0359200",2746,2559,2550,3545,4489,3887
"Os08g0178800",64,77,52,90,66,46
"Os08g0140500",304,262,142,171,138,221
"Os08g0369600",588,719,528,620,552,489
"Os08g0157500",5635,11685,6389,6437,1895,1191
"Os08g0476300",158,194,372,284,803,589
"Os08g0241900",26,73,49,72,80,56
"Os08g0139700",200,193,305,856,624,1810
"Os08g0512600",16,26,23,6,8,22
"Os08g0236400",95,170,77,134,121,49
"Os08g0150700",328,367,142,194,115,112
"Os08g0199000",729,733,726,576,633,633
"Os08g0290000",1173,1133,953,1207,1070,1130
"Os08g0332600",72,63,47,59,63,72
"Os08g0240800",1539,1333,1161,1254,1162,1107
"Os08g0276000",537,588,507,446,372,354
"Os08g0409900",78,85,63,55,46,63
"Os08g0290100",743,749,636,640,827,698
"Os08g0347000",121,187,110,47,23,16
"Os08g0508100",50,61,78,50,58,53
"Os08g0305100",76,80,68,83,119,152
"Os08g0460800",396,367,406,372,443,418
"Os08g0153900",39,34,10,42,6,32
"Os08g0110200",86,133,100,113,142,101
"Os08g0497900",498,464,472,527,540,359
"Os08g0440000",680,708,551,630,571,454
"Os08g0427300",1562,1661,1499,1386,1439,1449
"Os08g0242800",12283,12414,13972,13650,21601,21094
"Os08g0266225",75,81,85,135,381,264
"Os08g0172200",3806,3763,3929,4224,5106,4906
"Os08g0499000",380,540,419,275,162,142
"Os08g0433300",150,140,163,262,294,311
"Os08g0412200",4824,5391,5068,5631,6506,5821
"Os08g0554050",184,164,162,141,144,159
"Os08g0399600",504,400,305,350,241,280
"Os08g0117100",979,741,962,1463,1815,1731
"Os08g0182400",899,954,657,819,662,641
"Os08g0153101",22,12,20,36,29,21
"Os08g0538700",30,16,35,28,18,15
"Os08g0508800",21085,45056,28543,16742,9548,6819
"Os08g0120500",3208,2724,2587,2267,2818,2746
"Os08g0518800",51,45,32,69,19,34
"Os08g0150800",999,812,801,876,918,788
"Os08g0347200",567,715,601,736,514,416
"Os08g0478700",4051,3756,4218,5637,4229,4672
"Os08g0326300",2084,1722,1831,2052,1744,1874
"Os08g0374100",2749,2906,2254,2351,2329,2074
"Os08g0472600",2964,3132,2504,2217,2304,2191
"Os08g0547600",27,5,18,20,29,84
"Os08g0327100",499,436,563,654,1338,1699
"Os08g0474600",503,522,430,536,486,428
"Os08g0484700",1475,2209,2131,1963,2724,2327
"Os08g0139500",88,57,99,125,217,211
"Os08g0549300",155,164,107,106,116,92
"Os08g0101400",948,1132,875,902,1000,958
"Os08g0326900",116,164,107,130,148,178
"Os08g0152900",834,738,704,830,738,728
"Os08g0541400",2521,2094,2956,3719,4457,4845
"Os08g0378800",801,731,691,706,879,841
"Os08g0135400",221,237,216,172,200,208
"Os08g0215400",137,206,172,144,202,154
"Os08g0332400",35,57,25,58,85,40
"Os08g0205200",804,836,776,915,1145,1149
"Os08g0170800",1281,989,956,1169,919,933
"Os08g0517001",18,19,33,24,27,26
"Os08g0528800",38,71,52,74,92,82
"Os08g0146001",178,239,203,190,311,268
"Os08g0535000",27,15,13,26,0,11
"Os08g0224300",2634,2068,2677,2825,3535,3403
"Os08g0482600",223,122,239,138,156,139
"Os08g0549200",51,33,47,65,109,70
"Os08g0123300",358,313,356,543,579,510
"Os08g0369300",653,740,485,502,448,427
"Os08g0412800",152,135,90,63,13,39
"Os08g0460900",652,721,557,564,653,589
"Os08g0389601",30,74,42,40,54,36
"Os08g0260600",660,1045,845,689,800,475
"Os08g0534350",103,119,90,485,73,76
"Os08g0436500",6,4,2,14,20,19
"Os08g0112600",1540,1788,1547,2029,2225,2100
"Os08g0494100",2,2,14,8,23,22
"Os08g0542300",631,613,585,573,664,676
"Os08g0554400",3002,3373,2902,3624,4783,3928
"Os08g0327400",682,752,566,433,302,276
"Os08g0468700",240,147,264,176,246,301
"Os08g0109300",3596,3724,2350,3061,1959,3200
"Os08g0131100",39,39,23,29,24,51
"Os08g0543600",2363,1954,2155,2678,3015,2797
"Os08g0117000",45,35,34,49,41,57
"Os08g0549900",156,116,98,136,103,82
"ENSRNA049465125",6,20,13,16,46,64
"Os12g0248600",18,27,2,12,10,24
"Os12g0124000",539,489,681,2171,2402,2578
"Os12g0190000",33394,34880,27760,34855,25433,22399
"Os12g0534200",3405,2636,3436,5064,5871,5508
"Os12g0165700",650,670,796,824,1274,928
"Os12g0153433",69,98,16,50,53,72
"Os12g0112500",442,352,243,465,187,281
"Os12g0141000",115,102,99,114,67,46
"Os12g0612400",3181,3180,2619,2420,2334,1961
"Os12g0244100",9001,8165,7424,7738,7602,8527
"Os12g0614800",14,11,10,4,3,4
"Os12g0533800",466,407,375,417,487,572
"Os12g0239900",195,176,101,187,104,129
"Os12g0284800",72,139,137,128,103,100
"Os12g0597700",2024,2698,2047,1850,1534,1394
"Os12g0272800",30,50,35,48,59,44
"Os12g0209000",783,493,745,906,1065,1513
"Os12g0538600",11,31,91,8,0,0
"Os12g0136900",894,787,596,771,730,1050
"Os12g0283100",158,102,64,65,44,28
"Os12g0528300",1154,1036,880,1012,1107,957
"Os12g0130300",234,568,161,256,220,150
"Os12g0284000",6223,6393,5690,6873,7596,7724
"Os12g0131000",1273,1749,1512,1473,1545,1402
"Os12g0601200",915,834,668,923,1116,489
"Os12g0580400",778,1272,947,872,858,856
"Os12g0169700",1216,1360,1031,1068,1180,1007
"Os12g0433200",360,374,311,324,304,346
"Os12g0617900",4503,4382,4403,4665,5180,4588
"Os12g0107300",418,413,464,504,430,374
"Os12g0631200",1800,1964,1330,1478,1250,1137
"Os12g0223300",1718,1978,1607,2208,2545,1967
"Os12g0109900",1034,859,909,1157,1295,1249
"Os12g0566700",2701,3814,2670,3170,2795,2642
"Os12g0112800",683,907,758,589,733,518
"Os12g0432600",196,290,143,80,80,101
"Os12g0615400",12069,11861,12525,16873,19865,19430
"Os12g0541400",1085,1122,789,740,775,691
"Os12g0119700",395,346,239,398,290,282
"Os12g0562300",4611,4337,3607,4225,3901,3956
"Os12g0105300",1138,1025,1088,2074,2389,2591
"Os12g0221700",190,271,166,191,171,89
"Os12g0625000",4438,5542,3605,5281,6880,7669
"Os12g0276100",1852,2219,1729,2066,2469,2228
"Os12g0460800",5330,6071,5590,6114,5655,5843
"Os12g0116900",874,608,619,568,493,579
"Os12g0245100",39,46,12,22,20,13
"Os12g0634800",172,105,87,140,124,121
"Os12g0420000",323,362,305,358,379,351
"Os12g0533700",3575,2893,3039,3672,4086,3998
"Os12g0594600",6,18,16,8,6,15
"Os12g0581350",35,11,24,58,47,37
"Os12g0291000",1026,824,941,938,1127,1041
"Os12g0465800",261,243,250,276,328,326
"Os12g0406200",3877,3626,2962,3280,2895,2996
"Os12g0197200",2608,2032,2435,2761,1931,2453
"Os12g0611700",880,954,772,689,647,802
"Os12g0171500",2066,2024,2191,2817,3815,3044
"Os12g0617100",35,34,29,27,28,16
"Os12g0540000",26,56,36,38,57,24
"Os12g0503300",23,7,23,38,58,32
"Os12g0632000",22544,39315,29767,30110,28628,23841
"Os12g0498700",588,579,464,579,664,560
"Os12g0577600",68,42,78,75,146,123
"Os12g0171600",71,53,62,101,63,80
"Os12g0595800",84,75,58,74,52,53
"Os12g0199800",30,121,54,32,0,0
"Os12g0231000",206,301,250,354,284,518
"Os12g0152600",292,238,223,282,237,193
"Os12g0278900",255,249,226,266,194,231
"Os12g0639100",882,776,702,623,732,663
"Os12g0564100",333,47,22,68,8,28
"Os12g0182600",478,494,323,441,340,353
"Os12g0116400",311,375,257,195,232,180
"Os12g0600701",6364,6733,5634,6829,5448,4218
"Os12g0132400",324,263,179,204,136,186
"Os12g0132800",18,21,24,22,17,9
"Os12g0188900",65,57,55,62,82,37
"Os12g0115100",175,141,253,271,206,249
"Os12g0539700",2156,1592,1940,2932,2876,2782
"Os12g0615100",26,46,47,52,38,59
"Os12g0602200",8,0,18,10,31,20
"Os12g0601800",21,34,25,17,39,102
"Os12g0261300",73,84,66,90,149,162
"Os12g0572400",808,810,622,584,639,880
"Os12g0183300",175,132,162,172,169,164
"Os12g0204500",58,51,40,83,79,36
"Os12g0444500",340,440,340,523,538,534
"Os12g0131150",597,506,380,314,181,173
"Os12g0221400",540,658,497,294,54,49
"Os12g0609900",71,89,76,58,71,68
"Os12g0465600",16,21,21,12,18,7
"Os12g0183100",12168,9248,8733,10023,12223,14494
"Os12g0141900",430,356,282,428,406,233
"Os12g0604000",171,156,117,340,180,144
"Os12g0566500",2294,2430,2011,1905,1878,2041
"Os12g0193800",923,1034,1010,1478,1860,1614
"Os12g0148700",50,36,25,39,74,54
"Os12g0136600",12,17,23,28,28,42
"Os12g0610500",382,370,339,364,403,380
"Os12g0178700",1316,962,875,1479,1542,1345
"Os12g0429200",4753,4019,3765,3923,4124,3764
"Os12g0585300",85,165,109,89,102,119
"Os12g0141500",294,265,222,218,150,123
"Os12g0111800",1235,1300,1019,328,50,20
"Os12g0194900",29,14,17,16,27,66
"Os12g0535900",1637,1645,1405,1297,1711,1587
"Os12g0538700",171,290,298,147,222,93
"Os12g0428700",10,8,12,19,20,13
"Os12g0514500",1656,1093,790,896,586,703
"Os12g0245000",242,153,182,295,178,295
"Os12g0155250",53,39,45,46,53,71
"Os12g0128700",4748,4164,3378,4663,4273,4667
"Os12g0512400",293,377,276,369,407,247
"Os12g0586100",4225,4688,5021,5081,6247,5339
"Os12g0297500",4506,4390,4305,5461,5787,5858
"Os12g0514900",632,611,586,621,639,610
"Os12g0143400",93,112,108,139,135,134
"Os12g0133600",176,260,182,172,256,237
