,CK_1,CK_2,CK_3,Cd_1,Cd_2,Cd_3
Os08g0175300,465,417,390,388,362,332
Os08g0414300,255,248,238,286,297,339
Os08g0149000,60,83,48,85,45,69
Os08g0232000,124,131,101,84,60,87
Os08g0452200,0,0,3,0,1,2
Os08g0461400,142,118,146,214,274,215
Os08g0499100,1,3,4,0,1,2
Os08g0434100,78,47,20,38,14,11
Os08g0405700,8,7,15,36,43,35
Os08g0299000,1059,1277,878,1124,1031,853
Os08g0529000,0,0,0,2,0,12
Os08g0507200,0,0,0,1,0,0
Os08g0105000,356,278,327,311,314,313
Os08g0555600,0,0,0,0,0,0
Os08g0100700,449,494,415,586,568,550
Os08g0352250,0,4,0,0,0,0
Os08g0286100,0,0,0,0,0,0
Os08g0490000,977,1056,1265,633,392,468
Os08g0288000,2673,2217,2641,2552,2819,2694
Os08g0543700,0,0,0,0,1,0
Os08g0547500,5,7,6,16,27,53
Os08g0215200,1251,1080,1184,1446,1578,1356
Os08g0178700,573,547,483,662,772,589
Os08g0557150,1,0,0,0,0,1
Os08g0197000,106,81,58,61,90,80
Os08g0402001,0,0,0,0,0,0
Os08g0487100,6,4,4,11,11,21
Os08g0115800,2,4,1,6,3,1
Os08g0355500,440,484,438,575,542,662
Os08g0245400,333,307,275,303,255,291
Os08g0390700,11,23,11,11,0,2
Os08g0157550,1,7,0,1,0,0
Os08g0407400,0,0,0,0,0,0
Os08g0463500,15,16,12,13,21,23
Os08g0515000,0,0,0,0,0,0
Os08g0229601,6,35,20,16,8,5
Os08g0149800,0,0,0,0,0,0
Os08g0249400,24,21,14,20,18,26
Os08g0234400,1,2,1,4,4,2
Os08g0205900,168,256,139,198,201,184
Os08g0259100,20,21,14,18,15,22
Os08g0483900,0,2,0,1,0,6
Os08g0340900,58,45,47,60,59,58
Os08g0167800,84,322,1149,771,114,1186
Os08g0522100,1,3,0,7,1,0
Os08g0552900,0,3,0,2,2,4
Os08g0537600,153,148,182,247,278,301
Os08g0524400,16,12,16,4,3,9
Os08g0221300,40,34,95,114,123,175
Os08g0528900,848,1136,843,931,1036,1044
Os08g0513300,654,632,488,638,560,512
Os08g0541900,0,0,1,0,1,2
Os08g0336700,2,1,0,0,4,3
Os08g0487900,165,257,151,179,177,94
Os08g0441200,0,0,0,0,0,0
Os08g0163500,1398,1901,1883,2204,2709,2568
Os08g0145501,6,5,4,7,2,2
Os08g0226600,0,0,0,0,0,201
Os08g0484500,297,286,228,244,223,217
Os08g0494300,7,5,4,3,0,0
Os08g0233300,484,421,572,697,807,715
Os08g0269300,0,0,0,0,0,0
Os08g0194900,0,0,0,0,0,0
Os08g0197300,49,30,26,36,27,30
Os08g0250900,2734,2615,2678,3377,4239,4546
Os08g0480050,3,0,0,1,0,0
Os08g0104300,1163,1272,872,1025,882,817
Os08g0495500,426,502,406,452,552,464
Os08g0398800,118,176,110,150,142,124
Os08g0409100,27,17,69,112,117,167
Os08g0441500,1082,1892,998,920,140,82
Os08g0181925,0,0,0,0,0,0
Os08g0321000,16,25,42,40,32,62
Os08g0513000,0,0,0,0,0,0
Os08g0326500,35,21,28,40,57,43
Os08g0387500,1210,1145,1026,1265,1400,1361
Os08g0292400,45,40,55,53,68,80
Os08g0121975,0,0,0,0,0,0
Os08g0376600,0,0,0,0,0,0
Os08g0540000,1062,1005,754,992,1140,1056
Os08g0189200,1,1,0,0,1,0
Os08g0416900,274,228,179,173,155,103
Os08g0499532,244,284,253,289,371,370
Os08g0105550,0,0,0,0,0,0
Os08g0536333,0,0,0,0,0,0
Os08g0191800,7,5,6,6,4,1
Os08g0205000,0,0,0,0,0,0
Os08g0436600,258,295,266,384,403,466
Os08g0119700,24,27,31,38,55,57
Os08g0280200,221,152,173,135,104,117
Os08g0548600,1,0,0,2,0,0
Os08g0555300,152,204,102,91,83,69
Os08g0121800,6,11,14,26,16,14
Os08g0118100,3,2,7,2,2,2
Os08g0481800,962,842,763,982,921,901
Os08g0238600,0,0,0,0,0,3
Os08g0457300,8,12,12,11,21,14
Os08g0477800,863,884,668,633,583,548
Os08g0136800,2,0,0,0,0,5
Os08g0488800,428,557,475,663,775,665
Os08g0449901,0,0,0,0,0,0
Os08g0137800,227,533,606,233,92,46
Os08g0424200,1531,1328,1140,1127,1064,1165
Os08g0232700,875,790,1055,1223,1848,1951
Os08g0155700,1128,1331,1173,1206,1203,1205
Os08g0189300,0,2,0,5,2,2
Os08g0300501,0,31,0,1,3,0
Os08g0469050,0,0,1,2,0,0
Os08g0337100,93,70,87,79,103,112
Os08g0118900,203,154,145,107,116,86
Os08g0166400,172,151,156,197,216,205
Os08g0466200,0,0,0,2,1,0
Os08g0546100,2,8,14,10,11,17
Os08g0158900,1764,1393,1406,1696,1826,1945
Os08g0360100,45,39,38,44,57,62
Os08g0258600,1,0,1,0,0,0
Os08g0411300,0,0,0,0,0,0
Os08g0519600,142,160,119,107,118,136
Os08g0105850,0,0,0,0,0,0
Os08g0206400,199,174,135,75,48,47
Os08g0430600,148,187,118,169,180,214
Os08g0553200,0,0,0,1,1,0
Os08g0105800,74,43,38,58,89,85
Os08g0529400,0,0,0,0,0,0
Os08g0127100,8578,10986,7307,7012,6482,5703
Os08g0476400,391,432,342,369,380,428
Os08g0398500,0,2,0,0,0,0
Os08g0469750,6,16,13,19,34,23
Os08g0121275,1,0,0,0,0,0
Os08g0484100,73,52,88,73,94,97
Os08g0500000,417,343,290,344,342,386
Os08g0313200,1125,1144,898,1038,1096,1171
Os08g0129900,49,39,26,27,25,39
Os08g0469500,23,30,30,33,44,52
Os08g0139100,1820,1760,1478,1810,1948,2256
Os08g0157850,1,4,0,1,0,0
Os08g0159100,1127,1005,925,1091,1270,1287
Os08g0227200,50,94,64,64,99,100
Os08g0469000,0,0,0,0,0,0
Os08g0477100,2,0,4,0,0,0
Os08g0567200,743,864,706,761,686,738
Os08g0178650,0,0,0,0,0,0
Os08g0417100,216,314,247,302,346,330
Os08g0151600,56,36,39,33,60,55
Os08g0481000,35,29,30,30,29,36
Os08g0434632,10,14,21,14,14,56
Os08g0530801,1,1,2,0,2,1
Os08g0184800,327,376,296,366,347,331
Os08g0527600,35,42,37,39,30,33
Os08g0541950,2,2,0,2,0,0
Os08g0116100,0,0,0,0,0,0
Os08g0528700,34,36,40,58,42,66
Os08g0189100,0,2,0,0,0,0
Os08g0310001,122,131,109,150,150,169
Os08g0466050,27,23,21,16,35,26
Os08g0343850,0,0,0,0,0,0
Os08g0372900,0,2,0,0,1,1
Os08g0205175,0,0,0,0,0,0
Os08g0116750,0,1,0,0,0,0
Os08g0546533,13,14,7,3,6,2
Os08g0293250,0,0,0,0,0,0
Os08g0136366,0,0,0,0,0,0
Os08g0553400,0,0,0,0,0,2
Os08g0220400,0,0,0,0,0,0
Os08g0120600,495,447,417,393,451,388
Os08g0414900,31,38,33,54,46,26
Os08g0507000,0,0,0,0,0,0
Os08g0244625,0,0,0,0,0,0
Os08g0197900,7,6,6,5,9,7
Os08g0193600,5,9,4,11,5,9
Os08g0465800,668,651,552,1289,1156,1350
Os08g0243600,308,353,246,296,292,340
Os08g0295100,952,898,896,938,1174,1080
Os08g0508500,40,37,45,31,33,44
Os08g0356800,131,277,178,219,292,172
Os08g0394000,179,212,299,304,478,473
Os08g0522300,34,33,34,33,120,87
Os08g0225400,0,0,0,0,0,0
Os08g0552200,1,5,4,5,16,4
Os08g0226666,37,34,53,87,119,82
Os08g0112450,0,0,0,0,0,0
Os08g0535400,2563,3330,2439,2359,2737,2160
Os08g0510700,568,715,593,637,760,821
Os08g0171800,0,0,0,0,0,0
Os08g0107600,13,9,5,12,8,1
Os08g0563200,0,2,0,0,0,0
Os08g0322550,0,0,0,0,0,0
Os08g0323700,2057,2111,1578,1460,1247,1196
Os08g0441300,0,0,0,0,0,0
Os08g0558200,1446,1035,1298,1674,1685,1938
Os08g0360400,0,0,0,0,0,0
Os08g0449200,42,25,19,29,59,37
Os08g0440900,792,696,676,910,883,899
Os08g0108100,15,17,27,22,40,19
Os08g0526200,48,45,53,36,24,15
Os08g0539600,0,0,0,0,0,3
Os08g0517600,20,19,21,19,19,11
Os08g0328350,0,1,1,0,0,0
Os08g0547951,0,0,0,0,0,0
Os08g0504900,0,0,0,0,0,0
Os08g0558400,28,37,26,26,18,16
Os08g0477900,0,0,0,0,0,0
Os08g0451700,565,496,453,537,552,658
Os08g0486700,0,1,0,0,0,0
Os08g0410500,308,360,349,309,526,542
Os08g0509400,0,2,1,2,5,4
Os08g0268000,45,65,49,69,101,101
Os08g0204632,56,97,65,49,41,55
Os08g0439200,304,247,244,271,273,293
Os08g0117300,2185,2830,2073,2380,1937,2060
Os08g0528000,0,1,0,0,0,0
Os08g0216300,0,0,0,0,0,1
Os08g0260800,12,10,18,16,23,5
Os08g0235651,0,0,0,0,0,0
Os08g0132500,0,0,0,0,0,0
Os08g0263000,0,0,0,0,0,0
Os08g0383800,0,0,0,0,0,0
Os08g0555200,1571,1679,1201,1293,1142,1061
Os08g0470200,210,301,317,65,18,7
Os08g0187500,660,651,700,842,978,1065
Os08g0274150,0,0,0,0,0,0
Os08g0392700,18,17,22,30,92,60
Os08g0500700,942,763,551,764,491,616
Os08g0396500,29,26,107,61,146,119
Os08g0385900,1004,1122,928,1042,1222,1105
Os08g0172566,16,7,6,1,3,6
Os08g0490900,112,73,85,117,145,114
Os08g0186200,73,73,47,20,8,22
Os08g0249675,4,6,1,6,11,7
Os08g0561900,0,0,0,0,0,0
Os08g0434300,886,772,562,498,148,153
Os08g0206466,0,0,0,0,0,0
Os08g0238100,240,241,265,288,278,357
Os08g0547100,109,138,99,84,85,71
Os08g0559600,1066,955,760,860,621,615
Os08g0383250,46,63,47,47,25,35
Os08g0337800,2,6,0,3,0,1
Os08g0496000,909,991,701,761,638,626
Os08g0410350,6,1,2,1,3,3
Os08g0435700,3,3,3,3,0,0
Os08g0152366,678,878,720,1201,1435,1236
Os08g0430050,0,0,0,0,0,1
Os08g0517200,5691,4710,4984,3352,3188,3006
Os08g0113300,493,520,410,409,492,469
Os08g0435900,83,83,66,132,203,410
Os08g0267300,0,0,0,0,0,0
Os08g0565800,518,631,587,861,771,822
Os08g0499700,9,11,7,12,6,10
Os08g0158300,0,0,0,0,0,0
Os08g0453800,8,3,2,4,6,0
Os08g0256750,0,0,0,0,0,0
Os08g0278750,64,78,75,173,225,170
Os08g0561000,0,0,0,0,0,0
Os08g0246300,0,3,0,0,0,1
Os08g0377400,200,231,156,187,156,179
Os08g0174100,35,35,20,18,6,4
Os08g0117400,293,454,296,383,381,329
Os08g0543900,536,658,469,528,548,494
Os08g0535100,116,117,115,94,105,150
Os08g0245301,0,0,0,0,0,0
Os08g0192100,0,0,0,0,0,0
Os08g0439000,54,26,61,78,74,42
Os08g0154950,0,0,0,0,0,0
Os08g0224100,380,353,265,360,387,383
Os08g0500900,78,65,61,77,76,97
Os08g0409233,0,0,0,0,0,0
Os08g0135900,1254,1435,1089,931,618,576
Os08g0130300,52,45,42,27,31,40
Os08g0376700,0,0,0,0,0,0
Os08g0116500,3747,4437,3332,4217,3330,3327
Os08g0546500,1,0,0,0,0,0
Os08g0384900,338,416,266,310,305,321
Os08g0240600,25,31,38,31,30,38
Os08g0165300,31,52,49,53,73,65
Os08g0157900,3961,3993,2995,3028,2654,2830
Os08g0476050,41,49,54,39,40,21
Os08g0333233,0,0,0,0,0,0
Os08g0457000,2,7,7,2,6,8
Os08g0195900,0,0,0,0,0,0
Os08g0112900,0,5,3,8,2,0
Os08g0505300,703,814,709,883,1059,902
Os08g0479400,3,0,5,1,4,3
Os08g0196700,56,68,33,55,40,44
Os08g0512200,0,0,0,0,0,0
Os08g0545700,217,225,244,320,407,414
Os08g0543400,560,571,501,528,479,573
Os08g0481300,0,0,0,0,0,0
Os08g0373400,0,0,0,0,0,0
Os08g0132700,20,10,18,34,22,45
Os08g0117800,11,3,5,11,0,4
Os08g0369400,235,263,222,264,286,269
Os08g0512801,0,0,0,0,0,0
Os08g0422000,3773,3047,3294,3511,3710,3214
Os08g0194850,0,0,0,0,0,0
Os08g0293300,116,166,75,56,21,0
Os08g0525800,3,0,0,0,0,0
Os08g0320300,417,313,385,481,569,572
Os08g0219100,0,0,0,0,0,0
Os08g0545500,18,8,8,2,11,11
Os08g0125700,0,0,0,0,0,0
Os08g0162700,0,0,0,2,0,0
Os08g0267000,4,8,15,4,14,13
Os08g0124250,0,0,0,0,0,0
Os08g0520500,433,487,379,408,382,417
Os08g0131200,0,0,0,0,0,0
Os08g0455700,23,20,19,22,24,33
Os08g0284500,2,0,1,1,0,0
Os08g0544400,56,35,17,14,24,20
Os08g0528200,5,8,4,1,3,0
Os08g0171700,67,64,67,96,214,275
Os08g0540350,0,0,0,0,0,0
Os08g0337001,23,12,12,12,12,22
Os08g0409500,40,46,40,42,53,47
Os08g0193500,0,0,2,0,0,1
Os08g0121950,0,0,0,0,0,0
Os08g0282400,3311,3405,2599,2837,2565,2514
Os08g0547300,2,0,22,24,17,16
Os08g0378900,720,624,563,816,749,913
Os08g0160000,888,789,685,905,763,803
Os08g0133700,444,447,459,463,563,583
Os08g0250300,0,0,0,0,0,0
Os08g0132100,0,0,1,0,0,0
Os08g0371200,63,137,92,60,20,8
Os08g0200750,26,32,26,11,8,11
Os08g0442700,4,7,0,5,15,3
Os08g0335600,0,0,0,0,0,0
Os08g0154700,711,775,670,732,865,868
Os08g0551366,11,9,8,10,6,5
Os08g0203900,187,168,162,208,154,147
Os08g0330900,44,39,20,39,12,14
Os08g0300200,2245,2022,1929,2255,3009,3042
Os08g0564100,179,207,144,196,111,128
Os08g0484400,3,2,5,10,5,2
Os08g0253150,0,0,0,0,0,0
Os08g0224000,165,153,177,165,173,161
Os08g0143300,6,4,5,6,7,3
Os08g0234000,2846,2842,2215,2501,2598,2134
Os08g0133600,507,436,379,376,347,419
Os08g0561550,0,0,0,0,0,0
Os08g0428800,370,449,433,517,594,589
Os08g0168000,560,783,1483,629,62,20
Os08g0459333,0,0,0,0,0,0
Os08g0477600,174,199,160,153,186,218
Os08g0101500,26,20,27,27,24,33
Os08g0509100,9574,20243,12366,6594,2738,1011
Os08g0198100,0,0,0,0,0,0
Os08g0193200,0,0,0,0,0,0
Os08g0560900,2987,3660,4508,6728,9870,9396
Os08g0540100,747,761,547,616,571,576
Os08g0479300,66,59,64,130,145,213
Os08g0120550,2,1,1,1,1,0
Os08g0416400,2698,2391,2206,2652,2574,2897
Os08g0375900,209,218,168,185,207,316
Os08g0163200,0,1,1,0,1,3
Os08g0398000,1914,2083,1067,1209,729,646
Os08g0498100,5160,7149,6275,4666,2983,1872
Os08g0517100,2,6,6,3,0,1
Os08g0542600,428,378,335,382,457,376
Os08g0530500,54,69,46,61,59,56
Os08g0199775,0,0,0,0,0,0
Os08g0120200,18,9,9,6,9,4
Os08g0190500,4,0,0,1,0,5
Os08g0207600,313,257,252,312,275,283
Os08g0467300,5,3,7,8,12,9
Os08g0558800,1842,1866,1425,1795,1319,1311
Os08g0190200,578,567,473,518,526,526
Os08g0124050,0,0,0,0,0,0
Os08g0442400,117,59,141,56,175,85
Os08g0469700,268,414,324,462,529,385
Os08g0470700,9,1,7,2,7,10
Os08g0199400,0,0,0,0,0,0
Os08g0194350,2,0,0,0,2,2
Os08g0148267,71,79,56,74,101,153
Os08g0181750,0,0,0,0,0,0
Os08g0486233,7,3,10,8,11,29
Os08g0275200,81,142,88,38,37,55
Os08g0265300,0,0,0,0,0,2
Os08g0111500,3,10,3,4,2,0
Os08g0431500,429,637,395,496,424,403
Os08g0167400,0,0,0,2,0,2
Os08g0422600,1355,1329,1159,1229,1123,1245
Os08g0157000,98,92,108,122,137,145
Os08g0553700,76,71,43,156,178,149
Os08g0224200,2071,2380,1823,2007,1854,1672
Os08g0135500,18,4,6,5,3,5
Os08g0177300,2594,2417,2083,2230,2089,2100
Os08g0102700,401,335,488,443,493,536
Os08g0424850,0,3,5,4,4,3
Os08g0159500,249,333,320,634,638,567
Os08g0137225,1,1,1,0,1,0
Os08g0493500,0,0,0,0,0,0
Os08g0156000,72,102,58,61,14,38
Os08g0518100,3579,3314,3065,2294,2653,2749
Os08g0511200,2,1,1,2,4,5
Os08g0214600,3,1,1,0,0,0
Os08g0107800,15,9,15,8,18,16
Os08g0160901,0,0,0,0,0,0
Os08g0137200,306,280,251,226,254,216
Os08g0531000,7,3,5,2,6,9
Os08g0404200,1003,1037,879,400,740,547
Os08g0480400,2,10,3,1,0,2
Os08g0487700,11,6,14,14,17,11
Os08g0295300,2965,2620,2146,2312,2022,1852
Os08g0414600,603,728,664,754,859,753
Os08g0162300,35,40,33,37,44,44
Os08g0333500,0,0,0,0,0,0
Os08g0112400,74,81,47,81,86,90
Os08g0153700,11,14,19,11,18,15
Os08g0494375,30,27,17,22,42,20
Os08g0135800,954,852,775,832,831,770
Os08g0343550,0,0,0,0,0,0
Os08g0562300,212,472,315,298,266,163
Os08g0462900,3,7,0,2,9,6
Os08g0529350,0,0,0,0,0,0
Os08g0277300,1,0,2,6,2,2
Os08g0229500,0,0,0,0,0,0
Os08g0554100,10,7,2,9,8,9
Os08g0359500,2525,2161,1602,1715,1688,1533
Os08g0513051,5,1,1,0,0,2
Os08g0537900,410,447,442,514,666,751
Os08g0204800,132,136,85,130,75,88
Os08g0375700,0,0,0,0,0,0
Os08g0207401,0,0,0,0,0,2
Os08g0543000,6,2,4,1,1,3
Os08g0548400,51,89,51,69,103,88
Os08g0294300,0,0,0,0,0,0
Os08g0485000,3,0,5,7,20,53
Os08g0344100,217,227,187,200,168,165
Os08g0516550,0,0,0,0,1,0
Os08g0172800,0,0,0,0,0,0
Os08g0550500,35,47,39,36,36,54
Os08g0119800,28,35,39,37,73,63
Os08g0162200,72,60,79,76,76,91
Os08g0162100,5259,5204,4182,5216,4881,5314
Os08g0282500,14,8,7,11,6,11
Os08g0359000,2400,1990,2309,2880,3135,3131
Os08g0201600,16,27,18,7,6,10
Os08g0483600,973,880,789,1077,1078,1082
Os08g0455800,544,713,421,446,394,441
Os08g0438701,1,2,4,1,3,3
Os08g0546800,12,6,7,14,4,3
Os08g0367300,0,0,0,1,0,0
Os08g0207951,0,0,0,0,0,0
Os08g0554501,0,0,0,0,0,0
Os08g0456600,0,0,0,0,0,0
Os08g0563300,125,95,78,80,57,46
Os08g0282000,737,861,612,660,575,615
Os08g0119000,644,680,564,591,530,527
Os08g0426100,0,0,0,0,0,0
Os08g0514100,1,2,4,0,0,0
Os08g0450900,1,0,0,0,0,0
Os08g0406150,347,390,352,357,306,316
Os08g0268550,221,174,190,190,231,210
Os08g0343600,0,0,0,0,0,0
Os08g0400300,582,533,317,469,432,561
Os08g0203600,8471,13333,7548,7078,3835,3076
Os08g0554000,612,773,631,635,725,649
Os08g0564900,138,138,96,168,145,186
Os08g0197800,35,22,21,31,39,32
Os08g0137300,88,82,65,100,79,98
Os08g0501132,0,0,0,0,0,0
Os08g0189400,23,37,32,15,20,0
Os08g0512500,499,603,567,674,730,828
Os08g0200600,4,7,3,5,0,0
Os08g0156100,20,18,6,21,0,27
Os08g0151000,925,973,900,1098,1240,1144
Os08g0328050,0,0,0,0,0,0
Os08g0519300,0,0,0,0,0,0
Os08g0538800,247,321,366,484,437,377
Os08g0438600,74,119,65,161,120,91
Os08g0269600,8,11,7,18,11,19
Os08g0541800,0,0,0,0,0,0
Os08g0168700,0,0,0,0,0,0
Os08g0155000,654,708,691,694,755,706
Os08g0422500,0,5,1,1,1,0
Os08g0547200,386,315,347,283,322,287
Os08g0459100,62,81,49,47,57,68
Os08g0534300,1,0,1,1,0,0
Os08g0515900,29,23,13,17,7,16
Os08g0486933,0,4,2,5,0,0
Os08g0330800,82,112,69,97,61,70
Os08g0326100,948,886,809,893,975,930
Os08g0278100,105,108,99,104,112,128
Os08g0374701,47,49,52,38,15,18
Os08g0344800,147,98,142,135,120,144
Os08g0307400,1503,1202,1335,1415,1570,1536
Os08g0429901,0,0,0,0,0,0
Os08g0131300,0,4,3,2,1,0
Os08g0232100,366,326,290,364,352,371
Os08g0190901,0,0,0,0,0,0
Os08g0537001,166,203,207,255,282,298
Os08g0205125,0,0,0,0,0,0
Os08g0516200,0,0,0,0,0,0
Os08g0518600,0,1,1,1,0,4
Os08g0504700,2654,3100,3071,2996,4427,3602
Os08g0156950,1,0,0,0,1,0
Os08g0414000,0,0,0,0,0,0
Os08g0174700,728,793,694,659,579,633
Os08g0486100,908,737,728,836,946,915
Os08g0524800,12,18,15,21,22,24
Os08g0510101,1,0,0,0,0,0
Os08g0534900,2037,2102,1978,1885,2741,2499
Os08g0326000,182,224,215,209,279,213
Os08g0230000,1022,1291,983,1093,1118,975
Os08g0254600,29,6,11,26,22,26
Os08g0560600,323,326,245,354,350,367
Os08g0412700,128,116,43,63,7,86
Os08g0261000,32,24,43,18,43,38
Os08g0404300,1329,1466,1201,1076,1083,1097
Os08g0169600,1017,1079,947,1063,1038,1016
Os08g0480000,339,215,184,462,278,388
Os08g0501700,13,26,24,15,12,0
Os08g0387200,9,9,1,10,3,4
Os08g0327150,0,3,0,1,1,0
Os08g0174725,0,0,0,0,0,0
Os08g0458200,343,458,235,176,112,94
Os08g0147001,0,0,0,0,0,0
Os08g0461000,341,313,256,329,312,296
Os08g0199200,8,6,10,18,20,34
Os08g0550600,16,27,12,7,11,6
Os08g0423500,3,2,2,1,3,9
Os08g0128500,1134,1437,1140,1455,1406,1333
Os08g0555400,1,2,1,1,0,2
Os08g0125850,0,0,0,0,0,0
Os08g0519800,3990,4027,3006,3152,3002,2819
Os08g0451400,1371,1388,1182,1327,1324,1218
Os08g0446550,0,0,0,0,1,1
Os08g0503400,1,7,5,0,2,1
Os08g0190225,1,0,0,0,4,0
Os08g0408300,3,6,7,8,9,4
Os08g0236866,72,71,68,60,85,85
Os08g0544500,1303,1108,984,1089,930,936
Os08g0189500,30,22,8,11,4,1
Os08g0499200,622,663,503,564,512,505
Os08g0225000,85,64,60,72,68,66
Os08g0553050,2,0,0,4,0,3
Os08g0149566,0,0,0,0,0,0
Os08g0540400,5,7,3,59,21,3
Os08g0136725,0,0,0,0,0,0
Os08g0345700,2828,3207,2066,2086,1677,1536
Os08g0249200,2,2,3,3,8,17
Os08g0243900,879,1020,940,922,1286,1184
Os08g0240566,3,0,0,2,0,0
Os08g0203350,26,39,17,45,45,33
Os08g0563500,12,24,24,15,12,16
Os08g0158500,524,586,470,500,437,406
Os08g0302000,0,0,1,0,0,0
Os08g0504400,527,499,463,485,487,452
Os08g0552333,3,1,0,4,1,0
Os08g0129700,1719,1755,1546,1332,1181,1152
Os08g0323600,2335,1526,1775,2450,2611,2535
Os08g0337300,1623,1377,1394,1484,1449,1554
Os08g0149333,0,0,0,0,0,0
Os08g0112000,50,60,63,57,53,72
Os08g0113900,1,0,1,0,0,0
Os08g0465700,1065,1717,1452,2006,3211,1628
Os08g0231100,3,6,7,1,1,293
Os08g0215300,788,607,831,697,974,1328
Os08g0487000,53,42,51,73,50,48
Os08g0518150,0,2,0,2,0,0
Os08g0209000,5,6,0,5,2,3
Os08g0401200,0,0,0,0,0,0
Os08g0130900,48,58,42,60,48,33
Os08g0392300,0,0,0,0,0,0
Os08g0293200,5,7,2,2,2,1
Os08g0391000,68,167,113,60,8,2
Os08g0490800,0,0,0,0,0,0
Os08g0124750,0,0,0,0,0,0
Os08g0447000,2879,4027,1995,1858,885,683
Os08g0422401,0,0,0,0,0,0
Os08g0162400,18,3,8,8,3,17
Os08g0549100,12292,12563,11509,13145,14903,13482
Os08g0190100,452,510,576,186,117,68
Os08g0528500,16,23,20,11,10,9
Os08g0437832,0,0,0,0,0,0
Os08g0114400,16,26,15,16,3,4
Os08g0513100,20,18,20,34,38,38
Os08g0138400,1,2,0,4,0,0
Os08g0298901,0,0,0,0,0,0
Os08g0105600,0,0,0,0,0,0
Os08g0235600,0,0,0,0,0,0
Os08g0176800,1155,1160,846,856,767,756
Os08g0546467,0,0,0,0,0,0
Os08g0140300,282,363,428,112,5,1
Os08g0125200,0,0,0,0,0,0
Os08g0374500,0,0,0,0,0,0
Os08g0556200,182,401,397,270,119,164
Os08g0234050,0,0,0,0,0,0
Os08g0392100,125,199,94,113,150,68
Os08g0411000,0,0,0,0,0,3
Os08g0523000,0,0,0,0,0,0
Os08g0331800,1606,2472,1701,1001,237,20
Os08g0453766,2,4,2,4,0,0
Os08g0434700,255,307,239,217,239,211
Os08g0542800,2,1,0,0,0,0
Os08g0500400,2,0,1,0,1,3
Os08g0352100,171,235,212,90,28,35
Os08g0541700,0,0,0,0,0,0
Os08g0234100,19,18,26,33,14,31
Os08g0468100,937,476,704,807,1709,1768
Os08g0446700,0,0,0,0,0,0
Os08g0325134,1,0,0,0,0,1
Os08g0469600,30,90,55,122,187,149
Os08g0391300,113,110,90,138,111,104
Os08g0163100,3,1,5,17,6,8
Os08g0469400,0,0,1,0,0,0
Os08g0406450,0,0,0,0,0,0
Os08g0407000,1057,995,937,1213,1616,1509
Os08g0254500,787,573,528,1049,966,1047
Os08g0151300,0,0,0,0,0,0
Os08g0456000,0,2,0,4,3,3
Os08g0424700,0,0,0,0,0,0
Os08g0556900,26,28,18,44,35,43
Os08g0276400,20,38,26,35,25,25
Os08g0414200,1,1,0,0,1,0
Os08g0503800,161,198,188,147,141,171
Os08g0543050,5,2,3,3,0,3
Os08g0388150,1,1,0,4,3,6
Os08g0162800,1406,1310,1107,1641,1614,1173
Os08g0104100,738,703,594,644,621,623
Os08g0125112,4,17,4,10,3,5
Os08g0422200,80,113,72,59,48,38
Os08g0457100,0,0,0,3,0,0
Os08g0197500,1003,799,650,1100,1307,1135
Os08g0130600,685,727,545,821,559,685
Os08g0176200,288,415,260,199,238,242
Os08g0342000,0,0,1,1,1,2
Os08g0233900,0,0,0,0,0,0
Os08g0132600,578,491,455,598,490,480
Os08g0178300,527,521,481,567,538,519
Os08g0180950,0,0,0,3,2,0
Os08g0108001,2,1,0,0,1,0
Os08g0471000,0,0,0,0,0,0
Os08g0266200,303,356,311,314,353,414
Os08g0338000,349,308,304,307,382,399
Os08g0249100,6,6,1,10,10,6
Os08g0430000,3167,3054,2680,2764,2495,2701
Os08g0545900,0,0,0,0,0,0
Os08g0492100,100,75,82,101,79,67
Os08g0404400,120,105,87,119,125,126
Os08g0191466,0,0,0,0,0,0
Os08g0290400,690,775,584,537,495,580
Os08g0234700,40,25,41,31,32,34
Os08g0198200,1,0,0,0,0,0
Os08g0420650,0,0,0,0,0,0
Os08g0356001,6,8,3,6,6,2
Os08g0485900,750,548,1256,1834,2649,2496
Os08g0410266,32,49,69,74,97,81
Os08g0561600,63,53,54,79,71,110
Os08g0331100,0,0,0,0,0,0
Os08g0429200,18,11,7,19,17,20
Os08g0387700,212,193,143,208,244,163
Os08g0548200,947,1140,859,971,941,827
Os08g0562866,0,0,0,0,0,0
Os08g0126350,0,0,2,2,0,0
Os08g0474700,2099,2063,1574,1741,1692,1624
Os08g0480500,583,757,609,637,728,672
Os08g0180300,1485,1534,1173,1389,1177,1298
Os08g0526633,71,70,90,111,184,89
Os08g0368166,0,0,0,0,0,0
Os08g0482500,50,39,53,48,49,55
Os08g0161700,770,866,659,645,728,679
Os08g0192400,173,147,128,117,99,148
Os08g0326600,2914,2560,2116,2449,2102,2159
Os08g0552700,0,0,0,1,0,0
Os08g0393150,0,0,0,0,0,0
Os08g0170700,4,1,11,13,8,7
Os08g0452900,400,372,1593,623,1375,415
Os08g0189600,203,364,376,104,90,60
Os08g0355400,745,291,1221,1742,2339,2312
Os08g0542700,175,112,86,30,23,33
Os08g0348300,36,44,49,18,2,10
Os08g0108200,253,216,190,217,188,204
Os08g0374900,64,79,70,67,58,76
Os08g0518900,3,1,2,7,14,12
Os08g0163600,27,18,19,24,27,35
